306,0.006643,186,380
307,0.006664,183,371
308,0.006686,178,356
309,0.006708,174,337
310,0.006729,171,315
311,0.006750,167,293
312,0.006771,162,266
313,0.006792,158,237
314,0.006814,154,212
315,0.006835,150,182
316,0.006856,146,152
317,0.006878,143,124
318,0.006899,139,101
319,0.006920,135,77
320,0.006941,131,56
321,0.006963,127,40
322,0.006985,123,25
323,0.007006,119,14
324,0.007028,116,6
325,0.007049,112,2
326,0.007070,108,0
327,0.007092,105,2
328,0.007114,101,6
329,0.007135,98,13
330,0.007156,95,21
331,0.007177,91,30
332,0.007198,88,41
333,0.007221,84,52
334,0.007242,81,63
335,0.007264,78,73
336,0.007285,74,83
337,0.007306,72,92
338,0.007327,68,98
339,0.007349,65,104
340,0.007370,62,108
341,0.007392,59,110
342,0.007414,56,110
343,0.007435,53,109
344,0.007457,51,106
345,0.007478,48,102
346,0.007499,46,97
347,0.007521,43,90
348,0.007542,41,84
349,0.007564,38,76
350,0.007586,35,69
351,0.007607,33,62
352,0.007628,31,56
353,0.007650,28,51
354,0.007671,26,46
355,0.007693,24,43
356,0.007714,22,41
357,0.007735,20,41
358,0.007756,19,41
359,0.007778,17,43
360,0.007799,15,45
361,0.007820,14,49
362,0.007841,12,53
363,0.007863,10,58
364,0.007884,9,63
365,0.007905,8,68
366,0.007928,7,74
367,0.007949,5,79
368,0.007971,4,83
369,0.007993,3,86
370,0.008014,2,89
371,0.008035,1,91
372,0.008056,1,92
373,0.008077,0,92
374,0.008099,0,91
375,0.008122,0,90
376,0.008143,0,87
377,0.008165,0,83
378,0.008186,0,80
379,0.008208,0,76
380,0.008229,0,71
381,0.008250,0,67
382,0.008272,0,64
383,0.008293,0,60
384,0.008314,0,56
385,0.008336,0,54
386,0.008357,0,52
387,0.008378,0,51
388,0.008400,0,51
389,0.008421,0,51
390,0.008443,1,53
391,0.008464,2,54
392,0.008486,2,57
393,0.008507,3,60
394,0.008528,4,63
395,0.008549,5,67
396,0.008570,7,70
397,0.008592,8,74
398,0.008614,9,77
399,0.008635,11,80
400,0.008657,12,82
401,0.008678,14,84
402,0.008700,15,85
403,0.008722,17,85
404,0.008743,19,85
405,0.008764,21,84
406,0.008785,23,83
407,0.008807,24,81
408,0.008828,27,79
409,0.008850,29,76
410,0.008871,31,73
411,0.008892,33,70
412,0.008913,36,67
413,0.008934,38,64
414,0.008956,40,62
415,0.008979,43,59
416,0.009001,46,58
417,0.009022,48,57
418,0.009043,51,56
419,0.009064,54,56
420,0.009085,56,57
421,0.009107,59,58
422,0.009128,62,59
423,0.009150,65,61
424,0.009172,68,63
425,0.009193,71,66
426,0.009215,75,69
427,0.009236,78,71
428,0.009257,81,73
429,0.009279,85,76
430,0.009300,88,78
431,0.009321,91,80
432,0.009342,94,81
433,0.009364,98,82
434,0.009385,101,82
435,0.009407,105,81
436,0.009428,109,80
437,0.009449,112,79
438,0.009471,116,78
439,0.009492,120,76
440,0.009513,123,73
441,0.009535,127,71
442,0.009557,131,69
443,0.009578,135,66
444,0.009609,139,64
445,0.009631,144,62
446,0.009652,148,61
447,0.009675,151,60
448,0.009696,155,59
449,0.009718,159,59
450,0.009739,163,59
451,0.009760,167,60
452,0.009782,171,61
453,0.009803,175,63
454,0.009824,179,64
455,0.009846,183,67
456,0.009868,187,68
457,0.009890,191,69
458,0.009911,195,67
459,0.009932,199,65
460,0.009953,203,63
461,0.009975,207,62
462,0.009996,211,60
463,0.010018,215,59
464,0.010040,219,59
465,0.010061,223,59
466,0.010082,226,60
467,0.010103,230,60
468,0.010125,235,62
469,0.010147,238,64
470,0.010168,242,65
471,0.010190,246,68
472,0.010210,250,70
473,0.010232,253,72
474,0.010253,257,74
475,0.010275,262,76
476,0.010297,265,78
477,0.010318,268,80
478,0.010339,272,81
479,0.010360,276,82
480,0.010382,280,82
481,0.010403,283,82
482,0.010425,287,81
483,0.010447,289,80
484,0.010468,293,78
485,0.010490,296,75
486,0.010511,300,73
487,0.010533,303,70
488,0.010554,306,68
489,0.010576,309,65
490,0.010598,313,63
491,0.010619,316,60
492,0.010640,318,59
493,0.010661,321,57
494,0.010682,324,56
495,0.010704,327,56
496,0.010726,330,56
497,0.010747,333,57
498,0.010769,336,59
499,0.010790,337,61
500,0.010811,340,62
501,0.010833,343,65
502,0.010855,346,68
503,0.010876,348,71
504,0.010897,350,74
505,0.010918,352,77
506,0.010940,355,79
507,0.010961,357,82
508,0.010982,359,84
509,0.011004,361,85
510,0.011025,362,86
511,0.011046,364,85
512,0.011068,366,84
513,0.011089,368,83
514,0.011110,369,81
515,0.011132,371,79
516,0.011154,372,76
517,0.011175,374,72
518,0.011196,375,69
519,0.011217,377,65
520,0.011238,377,62
521,0.011260,378,59
522,0.011283,379,56
523,0.011304,380,54
524,0.011325,382,52
525,0.011347,382,51
526,0.011368,382,51
527,0.011389,383,52
528,0.011411,384,53
529,0.011433,384,55
530,0.011455,385,58
531,0.011476,385,61
532,0.011497,385,65
533,0.011518,385,69
534,0.011540,385,73
535,0.011561,385,77
536,0.011583,385,81
537,0.011604,385,85
538,0.011626,384,88
539,0.011647,384,90
540,0.011668,384,92
541,0.011689,383,92
542,0.011711,382,92
543,0.011732,381,91
544,0.011753,380,88
545,0.011775,380,86
546,0.011796,379,81
547,0.011817,378,77
548,0.011838,376,72
549,0.011859,375,67
550,0.011890,374,60
551,0.011920,372,54
552,0.011950,370,49
553,0.011980,369,45
554,0.012010,367,42
555,0.012041,364,41
556,0.012071,362,41
557,0.012101,360,42
558,0.012131,358,47
559,0.012161,355,53
560,0.012191,353,60
561,0.012221,350,68
562,0.012252,347,76
563,0.012282,344,85
564,0.012312,341,93
565,0.012343,339,99
566,0.012373,336,105
567,0.012403,332,109
568,0.012433,328,110
569,0.012463,325,109
570,0.012494,322,106
571,0.012524,318,100
572,0.012555,315,92
573,0.012585,311,82
574,0.012615,307,69
575,0.012645,303,55
576,0.012675,299,43
577,0.012705,295,30
578,0.012736,291,19
579,0.012766,287,9
580,0.012797,283,3
581,0.012827,279,0
582,0.012857,274,2
583,0.012887,270,7
584,0.012917,266,18
585,0.012947,261,33
586,0.012978,257,53
587,0.013008,252,77
588,0.013038,248,105
589,0.013070,244,166
590,0.013101,235,198
591,0.013132,230,233
592,0.013162,225,266
593,0.013193,220,296
594,0.013223,215,324
595,0.013253,211,348
596,0.013283,206,366
597,0.013313,201,380
598,0.013344,196,388
599,0.013374,191,388
600,0.013404,187,383
601,0.013435,182,369
602,0.013464,178,351
603,0.013495,173,328
604,0.013525,168,301
605,0.013555,163,270
606,0.013585,159,237
607,0.013616,154,203
608,0.013646,149,169
609,0.013676,144,136
610,0.013706,140,105
611,0.013736,135,78
612,0.013766,131,53
613,0.013796,126,33
614,0.013826,121,18
615,0.013856,117,8
616,0.013886,112,2
617,0.013916,108,1
618,0.013946,104,4
619,0.013977,99,10
620,0.014007,95,20
621,0.014037,91,31
622,0.014068,87,44
623,0.014098,83,57
624,0.014128,79,70
625,0.014158,75,82
626,0.014188,71,92
627,0.014218,68,100
628,0.014249,64,106
629,0.014279,61,109
630,0.014309,57,111
631,0.014339,54,109
632,0.014369,51,105
633,0.014399,47,99
634,0.014430,44,92
635,0.014460,41,84
636,0.014490,38,75
637,0.014520,35,67
638,0.014550,32,59
639,0.014581,30,52
640,0.014611,27,47
641,0.014641,24,43
642,0.014671,22,41
643,0.014701,20,41
644,0.014731,18,42
645,0.014762,16,45
646,0.014792,14,49
647,0.014823,12,54
648,0.014854,10,60
649,0.014884,8,67
650,0.014914,7,73
651,0.014944,5,79
652,0.014974,4,84
653,0.015004,3,88
654,0.015034,2,91
655,0.015064,1,92
656,0.015095,0,92
657,0.015125,0,90
658,0.015155,0,88
659,0.015185,0,84
660,0.015215,0,80
661,0.015247,0,75
662,0.015277,0,70
663,0.015307,0,65
664,0.015337,0,61
665,0.015367,0,57
666,0.015397,0,54
667,0.015428,0,52
668,0.015458,0,51
669,0.015488,0,51
670,0.015519,1,53
671,0.015549,2,55
672,0.015579,3,58
673,0.015609,4,62
674,0.015640,5,66
675,0.015671,6,71
676,0.015701,8,74
677,0.015731,10,78
678,0.015761,11,81
679,0.015792,13,83
680,0.015822,15,85
681,0.015853,17,85
682,0.015884,19,85
683,0.015914,22,83
684,0.015944,24,81
685,0.015974,26,79
686,0.016004,29,75
687,0.016034,32,72
688,0.016065,35,68
689,0.016095,37,64
690,0.016125,40,61
691,0.016156,43,59
692,0.016186,46,57
693,0.016216,50,56
694,0.016246,53,56
695,0.016277,56,57
696,0.016307,60,58
697,0.016338,63,60
698,0.016368,67,63
699,0.016398,70,65
700,0.016428,74,69
701,0.016458,78,72
702,0.016489,82,75
703,0.016519,86,77
704,0.016549,91,79
705,0.016580,94,81
706,0.016610,99,82
707,0.016640,103,82
708,0.016671,107,81
709,0.016701,112,79
710,0.016731,116,77
711,0.016761,120,75
712,0.016792,125,72
713,0.016822,129,70
714,0.016852,134,67
715,0.016899,139,64
716,0.016929,144,62
717,0.016959,149,60
718,0.016990,154,59
719,0.017020,159,59
720,0.017049,164,59
721,0.017079,168,60
722,0.017109,173,62
723,0.017139,178,64
724,0.017169,183,66
725,0.017199,188,69
726,0.017229,192,68
727,0.017258,197,66
728,0.017288,201,64
729,0.017319,206,61
730,0.017349,212,60
731,0.017379,216,59
732,0.017408,221,59
733,0.017438,226,60
734,0.017468,231,60
735,0.017498,235,62
736,0.017528,240,64
737,0.017557,244,67
738,0.017587,249,69
739,0.017617,254,73
740,0.017647,258,75
741,0.017677,263,78
742,0.017707,267,79
743,0.017737,272,81
744,0.017767,276,82
745,0.017796,280,82
746,0.017826,285,81
747,0.017856,288,80
748,0.017886,293,77
749,0.017917,296,75
750,0.017947,300,72
751,0.017977,305,69
752,0.018008,308,66
753,0.018037,312,63
754,0.018068,316,60
755,0.018098,320,58
756,0.018128,323,57
757,0.018159,327,56
758,0.018188,331,56
759,0.018218,333,58
760,0.018248,337,59
761,0.018279,339,62
762,0.018308,342,65
763,0.018339,345,69
764,0.018369,348,72
765,0.018399,352,75
766,0.018428,354,79
767,0.018458,356,82
768,0.018487,359,84
769,0.018517,361,85
770,0.018548,363,85
771,0.018578,366,85
772,0.018607,368,83
773,0.018637,369,81
774,0.018667,371,78
775,0.018697,373,74
776,0.018727,375,70
777,0.018757,376,66
778,0.018786,377,61
779,0.018817,379,58
780,0.018847,380,54
781,0.018877,381,52
782,0.018906,382,51
783,0.018937,383,51
784,0.018967,384,52
785,0.018996,384,54
786,0.019026,385,57
787,0.019056,385,61
788,0.019086,385,66
789,0.019116,385,71
790,0.019145,385,75
791,0.019175,385,81
792,0.019205,385,85
793,0.019235,384,89
794,0.019264,384,91
795,0.019294,383,92
796,0.019324,382,92
797,0.019355,382,91
798,0.019385,381,88
799,0.019415,379,83
800,0.019445,378,78
801,0.019475,377,72
802,0.019505,375,66
803,0.019535,374,60
804,0.019564,372,54
805,0.019594,370,49
806,0.019624,368,44
807,0.019654,367,42
808,0.019684,364,41
809,0.019714,362,41
810,0.019743,360,44
811,0.019774,357,48
812,0.019804,355,54
813,0.019834,352,61
814,0.019864,350,69
815,0.019893,346,77
816,0.019924,344,86
817,0.019954,341,94
818,0.019984,337,100
819,0.020014,335,106
820,0.020044,331,109
821,0.020074,328,110
822,0.020104,324,109
823,0.020134,321,105
824,0.020163,318,98
825,0.020194,314,91
826,0.020224,311,79
827,0.020254,306,67
828,0.020284,303,54
829,0.020313,298,41
830,0.020344,295,28
831,0.020374,291,17
832,0.020404,287,8
833,0.020434,283,3
834,0.020464,278,0
835,0.020494,274,2
836,0.020524,269,9
837,0.020553,264,21
838,0.020584,260,38
839,0.020614,256,59
840,0.020644,251,84
841,0.020697,246,112
842,0.020729,241,156
843,0.020759,236,190
844,0.020788,231,224
845,0.020819,226,257
846,0.020848,222,290
847,0.020878,217,318
848,0.020908,212,342
849,0.020938,207,363
850,0.020968,202,377
851,0.020998,198,386
852,0.021028,192,389
853,0.021058,188,384
854,0.021088,184,373
855,0.021118,179,356
856,0.021147,174,335
857,0.021177,169,308
858,0.021207,165,278
859,0.021237,160,245
860,0.021267,155,211
861,0.021297,150,178
862,0.021327,145,144
863,0.021357,141,113
864,0.021387,137,84
865,0.021417,131,59
866,0.021448,127,36
867,0.021478,122,20
868,0.021507,118,9
869,0.021538,113,2
870,0.021568,109,0
871,0.021598,105,3
872,0.021628,100,8
873,0.021661,96,17
874,0.021690,92,27
875,0.021718,89,38
876,0.021746,86,49
877,0.021774,82,59
878,0.021802,79,70
879,0.021830,75,80
880,0.021859,72,90
881,0.021887,69,97
882,0.021915,66,103
883,0.021943,63,107
884,0.021970,60,110
885,0.021998,57,110
886,0.022026,54,109
887,0.022056,51,107
888,0.022084,48,102
889,0.022112,46,97
890,0.022140,43,91
891,0.022168,41,84
892,0.022196,38,77
893,0.022224,36,70
894,0.022252,33,63
895,0.022280,31,56
896,0.022308,29,51
897,0.022336,26,46
898,0.022363,25,43
899,0.022391,22,41
900,0.022419,20,40
901,0.022447,19,41
902,0.022475,17,42
903,0.022504,15,45
904,0.022531,13,49
905,0.022559,12,54
906,0.022587,11,59
907,0.022614,9,63
908,0.022643,8,69
909,0.022670,6,74
910,0.022698,5,79
911,0.022725,4,83
912,0.022754,3,87
913,0.022781,2,90
914,0.022809,2,91
915,0.022837,1,92
916,0.022865,0,92
917,0.022892,0,91
918,0.022920,0,89
919,0.022949,0,86
920,0.022976,0,83
921,0.023005,0,79
922,0.023032,0,75
923,0.023060,0,70
924,0.023087,0,66
925,0.023115,0,62
926,0.023143,0,59
927,0.023170,0,56
928,0.023198,0,54
929,0.023226,0,52
930,0.023253,0,51
931,0.023281,0,51
932,0.023309,0,52
933,0.023336,1,53
934,0.023364,2,55
935,0.023392,3,58
936,0.023420,4,61
937,0.023448,5,65
938,0.023475,7,68
939,0.023503,7,72
940,0.023531,8,75
941,0.023559,10,78
942,0.023587,11,81
943,0.023615,13,83
944,0.023643,15,84
945,0.023671,16,85
946,0.023699,18,85
947,0.023727,20,85
948,0.023754,22,84
949,0.023782,23,82
950,0.023810,26,80
951,0.023838,28,77
952,0.023866,30,74
953,0.023893,32,71
954,0.023921,35,68
955,0.023949,37,65
956,0.023977,40,62
957,0.024005,42,60
958,0.024033,45,58
959,0.024060,47,57
960,0.024088,50,56
961,0.024117,53,56
962,0.024144,56,56
963,0.024172,58,57
964,0.024199,61,59
965,0.024227,65,60
966,0.024255,68,63
967,0.024283,71,66
968,0.024312,74,68
969,0.024340,77,71
970,0.024367,81,73
971,0.024395,84,76
972,0.024423,87,78
973,0.024451,91,79
974,0.024478,94,81
975,0.024507,97,81
976,0.024534,101,82
977,0.024563,104,82
978,0.024590,108,81
979,0.024618,112,79
980,0.024645,115,78
981,0.024673,119,76
982,0.024701,123,73
983,0.024728,127,71
984,0.024756,131,69
985,0.024784,135,66
986,0.024838,139,62
987,0.024867,151,60
988,0.024895,154,60
989,0.024923,158,59
990,0.024951,163,59
991,0.024980,167,60
992,0.025016,172,62
993,0.025044,177,63
994,0.025072,181,65
995,0.025100,186,67
996,0.025128,190,70
997,0.025156,194,68
998,0.025184,198,66
999,0.025212,202,64
